"Station"	"Year"	"Month"	"C"	"RH"	"Blight"
"10921"	25713	1994	6	5.32	87.1	0.13
"10922"	25713	1994	8	8.87	92.25	1.71
"10923"	25713	1994	9	7.16	85.84	0.67
"10924"	25713	1994	10	2.94	79.56	0
"10925"	25713	1994	11	0.79	77.42	0
"10926"	25713	1994	12	-1.87	78.96	0.03
"10927"	25713	1995	3	-6.25	84.9	0
"10928"	25713	1995	4	-2.84	87.45	0
"10929"	25713	1995	6	4.74	86.13	0
"10930"	25713	1995	8	9.62	92.98	2.26
"10931"	26411	1990	3	-7.01	69.4	0
"10932"	26411	1990	4	3.74	56.28	0
"10933"	26411	1990	5	13.5	49.69	0
"10934"	26411	1990	6	16.67	59.76	0.43
"10935"	26411	1990	7	18.46	62.53	0.39
"10936"	26411	1990	8	15.43	73.92	0.45
"10937"	26411	1990	9	6.8	75.49	0.17
"10938"	26411	1990	10	-4.66	73.99	0
"10939"	26411	1991	3	-10.77	78.11	0
"10940"	26411	1991	4	2.75	57.53	0
"10941"	26411	1991	5	11.36	46.74	0
"10942"	26411	1991	6	17.96	51.35	0.07
"10943"	26411	1991	7	15.6	70.18	0.35
"10944"	26411	1991	8	12.18	69.96	0.26
"10945"	26411	1991	9	8.74	70.6	0
"10946"	26411	1991	10	-4.03	79.12	0
"10947"	26411	1991	11	-17.18	76.05	0
"10948"	26411	1991	12	-19.2	78.13	0
"10949"	26411	1992	1	-20.22	80.13	0
"10950"	26411	1992	4	-2.72	63.06	0
"10951"	26411	1992	5	6.13	53.23	0
"10952"	26411	1992	6	15.88	60.04	0.13
"10953"	26411	1992	7	17.89	67.34	0.55
"10954"	26411	1992	8	13.58	72.47	0.19
"10955"	26411	1992	9	-0.23	72.27	0
"10956"	26411	1992	10	-8.12	81.56	0
"10957"	26411	1992	11	-11.8	83.38	0
"10958"	26411	1993	3	-8.21	67.62	0
"10959"	26411	1993	4	5.19	52.07	0
"10960"	26411	1993	5	12.63	48.67	0
"10961"	26411	1993	6	16.88	58.92	0.03
"10962"	26411	1993	7	19.17	55.95	0.23
"10963"	26411	1993	8	13.4	70.35	0.26
"10964"	26411	1993	9	6.48	74.75	0.33
"10965"	26411	1993	10	-1.58	80.63	0
"10966"	26411	1993	11	-13.2	80.66	0
"10967"	26411	1993	12	-17.15	80.3	0
"10968"	26411	1994	3	-11.58	65.95	0
"10969"	26411	1994	4	1.75	53.63	0
"10970"	26411	1994	5	11.84	45.83	0
"10971"	26411	1994	6	14.83	66.01	0.13
"10972"	26411	1994	8	15.13	71.53	0.39
"10973"	26411	1994	9	5.99	72.66	0.1
"10974"	26411	1994	10	-6.06	83.65	0
"10975"	26411	1995	4	4.92	56	0
"10976"	26411	1995	5	12.66	51.74	0
"10977"	26411	1995	6	16.37	61.01	0.17
"10978"	26411	1995	7	17.45	64.52	0.29
"10979"	26411	1995	8	13.6	76.78	0.61
"10980"	26411	1995	9	11.02	70.9	0.23
"10981"	26411	1995	10	-2.49	77.6	0
"10982"	26442	1990	1	-6.05	77.55	0
"10983"	26442	1990	3	0.3	73.6	0
"10984"	26442	1990	4	4.54	71.71	0.03
"10985"	26442	1990	5	8.56	74.58	0.06
"10986"	26442	1990	6	11.88	80.66	0.63
"10987"	26442	1990	7	12.79	82.81	0.68
"10988"	26442	1990	8	11.97	85.38	1.32
"10989"	26442	1990	9	8.44	91.03	1.07
"10990"	26442	1990	10	3.56	64.61	0
"10991"	26442	1990	11	-5.69	45.83	0
"10992"	26442	1990	12	-4.66	71.15	0
"10993"	26442	1991	1	-4.49	72.4	0
"10994"	26442	1991	2	-1.48	79.72	0
"10995"	26442	1991	3	-0.97	71.77	0
"10996"	26442	1991	4	3.86	75.25	0
"10997"	26442	1991	5	7.31	77.08	0
"10998"	26442	1991	6	12.03	75.08	0.13
"10999"	26442	1991	7	11.92	85.48	1.35
"11000"	26442	1991	8	11.81	79.05	0.74
"11001"	26442	1991	9	8.28	91.82	1
"11002"	26442	1991	10	3.62	68	0.13
"11003"	26442	1991	11	-0.7	72.8	0
"11004"	26442	1991	12	-2.36	78.76	0
"11005"	26442	1992	1	-1.35	81.92	0
"11006"	26442	1992	2	-3.68	70.06	0
"11007"	26442	1992	3	-1.35	80.32	0
"11008"	26442	1992	4	3.4	62.21	0
"11009"	26442	1992	5	7.68	64.16	0
"11010"	26442	1992	6	11.81	74.36	0.2
"11011"	26442	1992	7	12.5	87.14	1.68
"11012"	26442	1992	8	10.48	87.98	1.48
"11013"	26442	1992	9	6.09	61.54	0.07
"11014"	26442	1992	10	1.8	71.53	0.03
"11015"	26442	1992	11	-0.39	81.77	0.03
"11016"	26442	1992	12	-4.98	65.4	0
"11017"	26442	1993	1	-5.55	70.06	0
"11018"	26442	1993	2	-2.07	78.65	0
"11019"	26442	1993	3	0.21	69.29	0
"11020"	26442	1993	4	5.14	71.4	0
"11021"	26442	1993	5	9.93	75.55	0.32
"11022"	26442	1993	6	12.29	78.93	0.43
"11023"	26442	1993	7	14.53	77.32	0.61
"11024"	26442	1993	8	11.89	87.76	1.77
"11025"	26442	1993	9	7.64	86.8	0.9
"11026"	26442	1993	10	4.71	83.07	0.35
"11027"	26442	1993	11	-0.73	77.89	0.07
"11028"	26442	1993	12	-1.75	84.19	0
"11029"	26442	1994	1	-3.81	77.86	0
"11030"	26442	1994	2	-6.08	52.25	0
"11031"	26442	1994	4	3.84	77.55	0
"11032"	26442	1994	6	12.01	76.21	0.33
"11033"	26442	1994	7	12.64	81.67	0.94
"11034"	26442	1994	8	13.08	81.96	0.81
"11035"	26442	1994	9	8.18	81.54	0.3
"11036"	26442	1994	10	3.78	77.39	0.06
"11037"	26442	1994	11	-4.42	62.83	0
"11038"	26442	1994	12	-3.81	79.58	0
"11039"	26442	1995	1	-3.98	77.38	0
"11040"	26442	1995	2	-3.15	69.49	0
"11041"	26442	1995	3	-2.7	57.98	0
"11042"	26442	1995	4	5.27	70.41	0
"11043"	26442	1995	5	8.28	78.92	0.03
"11044"	26442	1995	7	12.1	87.91	1.68
"11045"	26442	1995	8	11.82	84.92	1.52
"11046"	26442	1995	10	4.3	82.58	0.03
"11047"	26442	1995	11	-1.36	50.37	0
"11048"	26451	1990	1	-8.89	80.69	0
"11049"	26451	1990	2	-15.12	76.88	0
"11050"	26451	1990	3	-1.83	69.81	0
"11051"	26451	1990	4	4.67	65.63	0.03
"11052"	26451	1990	5	9.99	66.79	0
"11053"	26451	1990	6	13.82	71.84	0.1
"11054"	26451	1990	7	14.84	72.09	0.13
"11055"	26451	1990	8	14.39	77.37	0.81
"11056"	26451	1990	9	9.69	79.74	0.73
"11057"	26451	1990	10	0.2	77.02	0.03
"11058"	26451	1990	11	-12.1	71.77	0
"11059"	26451	1990	12	-9.04	84.35	0
"11060"	26451	1991	1	-8.82	80.63	0
"11061"	26451	1991	2	-6.43	80.93	0
"11062"	26451	1991	3	-4.35	82.6	0
"11063"	26451	1991	4	3.16	70.06	0
"11064"	26451	1991	5	8.48	62.7	0
"11065"	26451	1991	6	13.3	66.89	0
"11066"	26451	1991	7	13.93	77.92	0.29
"11067"	26451	1991	8	12.95	75.59	0.16
"11068"	26451	1991	9	10.37	78.25	0.47
"11069"	26451	1991	10	0.52	77.29	0
"11070"	26451	1991	11	-3.64	81.17	0
"11071"	26451	1991	12	-6.29	85.44	0
"11072"	26451	1992	1	-6.03	84.46	0
"11073"	26451	1992	2	-8.84	80.77	0
"11074"	26451	1992	3	-3.63	76.05	0
"11075"	26451	1992	4	1.81	58.35	0
"11076"	26451	1992	5	8.06	55	0
"11077"	26451	1992	7	15.09	74.52	0.13
"11078"	26451	1992	8	12.97	77.46	0.42
"11079"	26451	1992	9	4.49	64.49	0.07
"11080"	26451	1992	10	-0.36	77.48	0
"11081"	26451	1992	11	-2.29	84.34	0
"11082"	26451	1992	12	-9.23	79.56	0
"11083"	26451	1993	1	-9.57	82.09	0
"11084"	26451	1993	2	-5.42	84.01	0
"11085"	26451	1993	3	-1.62	71.84	0
"11086"	26451	1993	5	10.79	67.26	0
"11087"	26451	1993	6	13.58	66.75	0
"11088"	26451	1993	7	16.4	70.22	0.13
"11089"	26451	1993	8	14.81	74.94	0.42
"11090"	26451	1993	12	-4.14	82.91	0
"11091"	26451	1994	1	-5.16	79.73	0
"11092"	26451	1994	2	-8.27	64.98	0
"11093"	26451	1994	3	-3.46	70.08	0
"11094"	26451	1994	4	3.5	67.02	0
"11095"	26451	1994	5	8.51	61.21	0
"11096"	26451	1994	7	14.85	71.6	0.39
"11097"	26451	1994	8	14.79	74.54	0.42
"11098"	26451	1994	9	9.04	77.91	0.17
"11099"	26451	1994	10	0.72	77.25	0
"11100"	26451	1994	12	-8.17	84.44	0
"11101"	26451	1995	1	-8.7	83.96	0
"11102"	26451	1995	2	-5.92	76.6	0
"11103"	26451	1995	3	-7.18	62.72	0
"11104"	26451	1995	4	4.67	66.11	0
"11105"	26451	1995	5	9.28	65.99	0.03
"11106"	26451	1995	6	13.3	65.34	0.03
"11107"	26451	1995	7	14.89	75.49	0.45
"11108"	26451	1995	8	14.18	75.41	0.26
"11109"	26451	1995	9	11.73	84.04	1.07
"11110"	26451	1995	10	3.37	79.64	0
"11111"	26451	1995	11	-5.96	70.1	0
"11112"	26451	1995	12	-6.91	72.45	0
"11113"	26510	1990	3	-7.79	73.08	0
"11114"	26510	1990	4	2.88	65.71	0
"11115"	26510	1990	5	10.04	66.15	0
"11116"	26510	1990	6	14.81	66.8	0.07
"11117"	26510	1990	7	16.58	68.34	0.26
"11118"	26510	1990	8	14.2	76.88	0.9
"11119"	26510	1990	9	5.71	83.14	0.17
"11120"	26510	1990	10	-3.49	83.62	0
"11121"	26510	1991	3	-9.74	75.94	0
"11122"	26510	1991	4	0.65	61.18	0
"11123"	26510	1991	5	8.85	58.74	0
"11124"	26510	1991	6	15.9	59.42	0
"11125"	26510	1991	7	14.11	74.9	0.48
"11126"	26510	1991	8	11.63	78.16	0.84
"11127"	26510	1991	9	9.18	77.26	0.27
"11128"	26510	1991	10	-2.15	83.95	0.03
"11129"	26510	1991	11	-16.14	76.4	0
"11130"	26510	1992	1	-19.09	80.82	0
"11131"	26510	1992	4	-2.03	62.58	0
"11132"	26510	1992	5	5.11	59.94	0.06
"11133"	26510	1992	6	14.52	61.08	0.07
"11134"	26510	1992	7	15.93	77.49	1.23
"11135"	26510	1992	8	12.53	80.98	0.58
"11136"	26510	1992	9	0.67	77.91	0.1
"11137"	26510	1992	10	-7.29	80.82	0
"11138"	26510	1992	11	-10.54	86.02	0
"11139"	26510	1993	3	-6.7	69.58	0
"11140"	26510	1993	4	3.11	61.42	0
"11141"	26510	1993	5	10.89	59.68	0
"11142"	26510	1993	6	14.82	65.1	0.07
"11143"	26510	1993	7	17.57	67.19	0.26
"11144"	26510	1993	8	12.69	80.56	1.06
"11145"	26510	1993	9	5.85	83.09	0.4
"11146"	26510	1993	10	-0.86	88.82	0.06
"11147"	26510	1993	11	-11.06	84.12	0
"11148"	26510	1993	12	-14.04	84.27	0
"11149"	26510	1994	2	-15.91	67.92	0
"11150"	26510	1994	4	0.05	64.43	0
"11151"	26510	1994	6	13.73	67.28	0.1
"11152"	26510	1994	7	15.4	75.23	0.87
"11153"	26510	1994	8	12.67	80.48	1
"11154"	26510	1994	10	-5.38	78.36	0
"11155"	26510	1995	5	10.51	63.53	0
"11156"	26510	1995	6	13.63	67.86	0.27
"11157"	26510	1995	7	14.8	76.64	0.81
"11158"	26510	1995	8	11.92	83.19	0.94
"11159"	26510	1995	9	9.53	79.37	0.37
"11160"	26510	1995	10	-3.26	84.51	0
"11161"	26510	1995	11	-16.97	78.26	0
"11162"	26533	1990	3	-11.07	77.57	0
"11163"	26533	1990	4	-1.01	67.17	0
"11164"	26533	1990	5	11.29	54.6	0.03
"11165"	26533	1990	6	15.26	57.49	0
"11166"	26533	1990	7	17.03	63.39	0.19
"11167"	26533	1990	8	13.86	70.78	0.39
"11168"	26533	1990	9	3.44	77.2	0.03
"11169"	26533	1991	2	-20.62	65.45	0
"11170"	26533	1991	4	-2.05	60.73	0
"11171"	26533	1991	5	9.81	58.83	0
"11172"	26533	1991	9	7.25	71.78	0
"11173"	26533	1991	10	-6.51	80.52	0.03
"11174"	26533	1993	6	16.33	59.29	0.13
"11175"	26533	1993	8	10.67	77.57	0.32
"11176"	26533	1993	9	2.61	80.46	0.3
"11177"	26533	1993	10	-4.16	82.54	0.03
"11178"	26533	1993	11	-17.68	80.39	0
"11179"	26533	1993	12	-16.18	78.16	0
"11180"	26533	1994	1	-17.24	66.86	0
"11181"	26533	1994	2	-22.8	70.93	0
"11182"	26533	1994	3	-17.36	71.67	0
"11183"	26533	1994	4	-4.06	63.77	0
"11184"	26533	1994	5	9.55	55.73	0
"11185"	26533	1994	7	16.9	67.73	0.26
"11186"	26533	1994	8	11.95	82.35	1.16
"11187"	26533	1994	9	3.67	71.9	0.13
"11188"	26533	1994	12	-22.92	78.11	0
"11189"	26533	1995	1	-21.89	76.95	0
"11190"	26533	1995	2	-18.87	72.69	0
"11191"	26533	1995	3	-18.62	68.41	0
"11192"	26533	1995	7	16.05	65.42	0.32
"11193"	26533	1995	8	11.49	72.39	0.16
"11194"	26533	1995	9	8.28	69.88	0.27
"11195"	26533	1995	10	-5.1	75.64	0
"11196"	26533	1995	11	-23.05	79.1	0
"11197"	26615	1990	1	-16.01	84.75	0
"11198"	26615	1990	3	-10.16	85.03	0
"11199"	26615	1990	4	1.02	82.42	0
"11200"	26615	1990	6	10.99	78.89	0.17
"11201"	26615	1990	7	13.82	77.81	0.71
"11202"	26615	1990	8	12.79	82.56	0.71
"11203"	26615	1990	10	-0.88	87.84	0.1
"11204"	26615	1991	5	6.64	70.76	0
"11205"	26615	1991	6	12	72.55	0.27
"11206"	26615	1991	7	13.98	77	1
"11207"	26615	1991	8	12.02	80.73	0.71
"11208"	26615	1991	9	9.41	82.16	0.5
"11209"	26615	1991	11	-10.49	76.99	0
"11210"	26615	1991	12	-16.34	85.31	0
"11211"	26615	1992	1	-15.09	83.47	0
"11212"	26615	1992	3	-11.9	83.51	0
"11213"	26615	1992	4	-3.11	81.46	0
"11214"	26615	1992	5	2.59	74.44	0
"11215"	26615	1992	6	11.34	72.59	0.27
"11216"	26615	1992	7	14.01	79.15	0.32
"11217"	26615	1992	8	11.5	84.52	1.03
"11218"	26615	1992	9	2.88	79.8	0.07
"11219"	26615	1993	1	-16.03	80.21	0
"11220"	26615	1993	2	-6.44	83.06	0
"11221"	26615	1993	3	-5.2	81.77	0
"11222"	26615	1993	4	1.39	82.24	0
"11223"	26615	1993	5	7.82	72.8	0
"11224"	26615	1993	6	11.72	71.49	0.13
"11225"	26615	1993	7	14.06	77.58	0.42
"11226"	26615	1993	8	12.16	84.87	1.13
"11227"	26615	1993	9	6.8	85.79	1
"11228"	26615	1993	10	1.38	88.16	0
"11229"	26615	1993	11	-3.77	87.3	0
"11230"	26615	1993	12	-8.75	84.49	0
"11231"	26615	1994	1	-13.28	80.4	0
"11232"	26615	1994	2	-12.39	75.61	0
"11233"	26615	1994	4	-1.6	83.33	0
"11234"	26615	1994	5	6.97	72.25	0
"11235"	26615	1994	6	11.43	73.71	0.27
"11236"	26615	1994	7	12.89	81.5	0.74
"11237"	26615	1994	9	7.06	81.1	0.2
"11238"	26615	1994	10	-2.38	79.74	0.03
"11239"	26615	1995	10	-0.47	84.9	0
"11240"	26616	1990	3	-16.44	77.82	0
"11241"	26616	1990	4	-8.1	82.81	0
"11242"	26616	1990	6	7.42	79.52	0
"11243"	26616	1990	7	14.34	79.21	0.32
"11244"	26616	1990	8	13.73	79.32	0.26
"11245"	26616	1990	9	4.42	76.32	0.03
"11246"	26616	1990	10	-4.19	85.64	0
"11247"	26616	1990	11	-15.66	80.16	0
"11248"	26616	1990	12	-21.36	75.94	0
"11249"	26616	1991	4	-9.15	83.43	0
"11250"	26616	1991	5	0.73	88.09	0
"11251"	26616	1991	6	9.71	80.28	0.03
"11252"	26616	1991	11	-13.82	72.81	0
"11253"	26616	1992	1	-17.2	76.89	0
"11254"	26616	1992	4	-11.79	81.27	0
"11255"	26616	1992	5	-4.34	87.3	0
"11256"	26616	1992	6	6.33	82.92	0.07
"11257"	26616	1992	7	13.9	78.02	0.48
"11258"	26616	1992	8	9.86	83.78	0.74
"11259"	26616	1992	9	-0.16	72.26	0
"11260"	26616	1992	10	-7.25	82.93	0
"11261"	26616	1992	11	-13.77	82.5	0
"11262"	26616	1992	12	-18.49	80.19	0
"11263"	26616	1993	3	-16.76	81.72	0
"11264"	26616	1993	4	-6.74	84.75	0
"11265"	26616	1993	5	0.84	79.31	0
"11266"	26616	1993	6	8.71	81.41	0
"11267"	26616	1993	9	3.6	78.5	0
"11268"	26616	1993	10	-1.7	83.73	0
"11269"	26616	1993	11	-11.42	84.55	0
"11270"	26616	1993	12	-12.53	82.55	0
"11271"	26616	1994	1	-16.63	75.82	0
"11272"	26616	1994	2	-16.77	74.64	0
"11273"	26616	1994	3	-21.36	74.1	0
"11274"	26616	1994	4	-11.14	77.51	0
"11275"	26616	1994	6	6.49	79.11	0.03
"11276"	26616	1994	7	12.68	82.19	0.48
"11277"	26616	1994	8	10.12	82.6	0.61
"11278"	26616	1995	5	2.18	82.28	0
"11279"	26616	1995	6	7.05	81.5	0.03
"11280"	26616	1995	10	-3.27	84.52	0
"11281"	26616	1995	11	-14.32	80.04	0
"11282"	26616	1995	12	-17.76	76.83	0
"11283"	26617	1990	1	-16.16	77.12	0
"11284"	26617	1990	3	-11.32	80.36	0
"11285"	26617	1990	4	-2.7	81.7	0
"11286"	26617	1990	5	4.6	82.81	0.1
"11287"	26617	1990	6	8.42	80.23	0.1
"11288"	26617	1990	7	13.21	84.59	1.29
"11289"	26617	1990	8	12.89	80.98	0.45
"11290"	26617	1990	9	4.75	76.6	0.2
"11291"	26617	1990	10	-0.65	79.38	0.1
"11292"	26617	1990	11	-9.39	81.35	0
"11293"	26617	1991	3	-12.49	77.53	0
"11294"	26617	1991	4	-3.53	77.39	0
"11295"	26617	1991	5	4	76.6	0
"11296"	26617	1991	6	10.72	76.09	0.3
"11297"	26617	1991	7	13.13	71.63	0.26
"11298"	26617	1991	8	11.52	74.01	0.26
"11299"	26617	1991	9	8.86	76.68	0.23
"11300"	26617	1991	10	1.03	81.12	0.03
"11301"	26617	1991	11	-8.39	61.28	0
"11302"	26617	1991	12	-17.39	72.69	0
"11303"	26617	1992	1	-13.28	77.24	0
"11304"	26617	1992	2	-17.48	74.65	0
"11305"	26617	1992	3	-14.31	78.49	0
"11306"	26617	1992	4	-5.17	80.26	0
"11307"	26617	1992	5	-2.1	84.14	0
"11308"	26617	1992	6	8.78	75.19	0.07
"11309"	26617	1992	7	11.39	79.92	0.58
"11310"	26617	1992	8	9.23	85.14	1
"11311"	26617	1992	9	0.98	69.45	0.03
"11312"	26617	1992	10	-4.29	78.46	0
"11313"	26617	1992	11	-10.2	79.32	0
"11314"	26617	1992	12	-15.29	81.08	0
"11315"	26617	1993	3	-9.48	76.2	0
"11316"	26617	1993	4	-2.16	77.23	0
"11317"	26617	1993	5	4.92	75.06	0
"11318"	26617	1993	6	11.29	70.97	0.13
"11319"	26617	1993	7	13.68	79.11	0.58
"11320"	26617	1993	8	10.23	79.51	0.55
"11321"	26617	1993	9	4.08	79.99	0.17
"11322"	26617	1993	10	0.27	85.09	0.13
"11323"	26617	1993	11	-5.37	84.73	0
"11324"	26617	1993	12	-9.17	83.09	0
"11325"	26617	1994	1	-13.97	79.4	0
"11326"	26617	1994	2	-11.11	68.93	0
"11327"	26617	1994	4	-6.76	67.82	0
"11328"	26617	1994	5	6.02	71.19	0
"11329"	26617	1994	6	9.21	70.27	0
"11330"	26617	1994	7	10.61	83.66	0.61
"11331"	26617	1994	8	9.2	87.23	1.42
"11332"	26617	1994	9	5.74	75.39	0.03
"11333"	26617	1994	10	-3.92	76.86	0.06
"11334"	26617	1995	2	-10.95	74.66	0
"11335"	26617	1995	5	5.55	73.5	0
"11336"	26617	1995	6	6.19	79.06	0.13
"11337"	26617	1995	7	10	82.6	0.19
"11338"	26617	1995	9	8.82	78.39	0.2
"11339"	26617	1995	10	-1.39	79.63	0
"11340"	26617	1995	11	-9.34	75.31	0
"11341"	26617	1995	12	-9.23	70.9	0
"11342"	27502	1990	4	-12.98	88.36	0
"11343"	27502	1990	5	-2.74	94.01	0
"11344"	27502	1990	6	3.13	88.7	0.07
"11345"	27502	1990	7	5.48	88.17	0.39
"11346"	27502	1990	8	2.68	90.18	0.03
"11347"	27502	1990	9	-0.19	85.71	0
"11348"	27502	1990	10	-7.96	87.03	0
"11349"	27502	1991	5	-2.02	88.32	0
"11350"	27502	1991	6	2.5	81.01	0
"11351"	27502	1991	7	3.23	86.35	0
"11352"	27502	1991	9	-1.26	90.21	0
"11353"	27502	1991	10	-7.56	88.67	0
"11354"	27502	1991	11	-22.46	78.19	0
"11355"	27502	1991	12	-26.34	75.55	0
"11356"	27502	1992	4	-17.11	80.76	0
"11357"	27502	1992	5	-5.57	85.38	0
"11358"	27502	1992	6	2.01	85.93	0
"11359"	27502	1992	7	3.96	84.22	0
"11360"	27502	1992	8	3.55	86.94	0.03
"11361"	27502	1992	9	-3.7	84.85	0
"11362"	27502	1992	10	-10.63	85.53	0
"11363"	27502	1992	12	-22.48	79.31	0
"11364"	27502	1993	4	-14	82.03	0
"11365"	27502	1993	5	-4.62	86.31	0
"11366"	27502	1993	6	2.22	87.68	0
"11367"	27502	1993	7	6.95	85.4	0.03
"11368"	27502	1993	8	2.22	88.33	0.06
"11369"	27502	1993	9	0.38	84.11	0
"11370"	27502	1993	10	-4.91	85.85	0
"11371"	27502	1993	11	-15.03	82.14	0
"11372"	27502	1993	12	-21.98	77.9	0
"11373"	27502	1994	1	-22.78	76.48	0
"11374"	27502	1994	2	-23.09	76.73	0
"11375"	27502	1994	4	-17.31	80.4	0
"11376"	27502	1994	5	-7.2	84.84	0
"11377"	27502	1994	7	4.89	88.65	0.06
"11378"	27502	1994	8	6.14	86.93	0.61
"11379"	27502	1994	9	-2.85	87.68	0.07
"11380"	27502	1994	10	-12.71	88.07	0
"11381"	27502	1994	11	-22.63	79.12	0
"11382"	27502	1995	4	-12.61	86.18	0
"11383"	27502	1995	5	-3.08	90.79	0
"11384"	27502	1995	6	2.25	88.34	0
"11385"	27502	1995	7	4.45	91.04	0.13
"11386"	27502	1995	8	2.19	91.74	0.06
"11387"	27502	1995	9	1.73	87.19	0.03
"11388"	27502	1995	10	-7.1	83.55	0
"11389"	3103	1993	11	1.2	59.1	0
"11390"	3103	1994	7	19.14	46.77	0.06
"11391"	3103	1994	9	14	67.4	0.57
"11392"	3103	1994	12	-0.32	69.13	0
"11393"	3103	1995	2	2.61	71.13	0
"11394"	3103	1995	8	19.05	58.68	0.55
"11395"	3812	1990	1	5.69	71	0.19
"11396"	3812	1990	3	10.09	72.42	0.74
"11397"	3812	1990	4	12.35	63.44	0.27
"11398"	3812	1990	5	17.07	74.15	1.45
"11399"	3812	1990	6	21.59	75.86	2.13
"11400"	3812	1990	7	22.57	80.33	3.23
"11401"	3812	1990	8	22.21	83.35	4.13
"11402"	3812	1990	9	18.95	82.7	3.03
"11403"	3812	1990	10	13.7	79.96	1.94
"11404"	3812	1990	11	9.28	69.59	0.17
"11405"	3812	1990	12	6.59	79.49	1.03
"11406"	3812	1991	1	3.47	81.43	0.48
"11407"	3812	1991	2	5.45	70.77	0.39
"11408"	3812	1991	3	9.48	68.84	0.32
"11409"	3812	1991	4	14.48	75.15	1.8
"11410"	3812	1991	5	19.14	81.1	3.58
"11411"	3812	1991	6	20.67	80.02	2.83
"11412"	3812	1991	7	23.07	80.79	3.45
"11413"	3812	1991	8	21.3	83.88	4.23
"11414"	3812	1991	9	18.42	80.65	2.87
"11415"	3812	1991	10	13.37	67.49	0.58
"11416"	3812	1991	11	7.15	66.3	0.7
"11417"	3812	1991	12	5.61	67.87	0.19
"11418"	3812	1992	1	4.45	63.08	0.03
"11419"	3812	1992	2	6.41	63.25	0.41
"11420"	3812	1992	3	7.74	63.06	0.06
"11421"	3812	1992	4	13.06	64.62	0.63
"11422"	3812	1992	5	15.32	75.55	1.42
"11423"	3812	1992	6	19.76	80.36	2.93
"11424"	3812	1992	7	23.39	74.96	2.1
"11425"	3812	1992	8	20.48	83.4	3.71
"11426"	3812	1992	9	18.81	83.06	3.6
"11427"	3812	1992	10	12.14	75.71	1.06
"11428"	3812	1992	11	7.35	77.26	0.6
"11429"	3812	1992	12	3.83	75.89	0.19
"11430"	3812	1993	1	5.1	72.81	0.16
"11431"	3812	1993	2	2.96	63.66	0.11
"11432"	3812	1993	3	6.07	70.36	0.48
"11433"	3812	1993	4	11.72	58.7	0.1
"11434"	3812	1993	5	17.17	74.51	1.58
"11435"	3812	1993	6	21.73	73.41	1.57
"11436"	3812	1993	7	24.89	71.42	1.61
"11437"	3812	1993	8	22.44	81.14	3.58
"11438"	3812	1993	9	19.08	76.99	2.57
"11439"	3812	1993	10	12.26	72.99	0.94
"11440"	3812	1993	11	7.36	70.87	0.3
"11441"	3812	1993	12	2.11	73.47	0
"11442"	3812	1994	1	0.16	75.94	0.1
"11443"	3812	1994	2	4.72	68.96	0.25
"11444"	3812	1994	3	8.42	63.59	0.61
"11445"	3812	1994	4	14.8	65.41	1.13
"11446"	3812	1994	5	15.67	70.9	0.9
"11447"	3812	1994	6	21.73	82.38	3.93
"11448"	3812	1994	7	22.01	85.19	4.03
"11449"	3812	1994	8	21.09	85.97	4.39
"11450"	3812	1994	9	17.3	83.31	3.37
"11451"	3812	1994	10	12.76	81.53	1.61
"11452"	3812	1994	11	9.42	66.88	0.27
"11453"	3812	1994	12	6.1	77.74	0.42
"11454"	3812	1995	1	3.13	76.15	0.52
"11455"	3812	1995	2	3.46	70.16	0.39
"11456"	3812	1995	3	9.61	67.4	0.19
"11457"	3812	1995	4	13.92	64.66	0.27
"11458"	3812	1995	5	17.79	77.3	1.71
"11459"	3812	1995	6	19.67	85.36	3.9
"11460"	3812	1995	7	23.29	79.67	3.26
"11461"	3812	1995	8	23.31	83.67	3.81
"11462"	3812	1995	9	17.85	85.43	4.23
"11463"	3812	1995	10	13.28	78.07	1.58
"11464"	3812	1995	11	5.78	67.95	0.33
"11465"	3812	1995	12	2.36	65.95	0.07
"11466"	3813	1990	1	10.98	71.01	0.81
"11467"	3813	1990	2	13.58	67.14	0.71
"11468"	3813	1990	3	15.31	69.82	0.74
"11469"	3813	1990	4	17.32	64.45	0.63
"11470"	3813	1990	5	22.25	67.8	0.74
"11471"	3813	1990	6	27.04	62.35	0.2
"11472"	3813	1990	7	27.52	70	0.13
"11473"	3813	1990	8	27.61	69.92	0.16
"11474"	3813	1990	9	24.92	67.07	0.3
"11475"	3813	1990	10	18.62	72.35	1.23
"11476"	3813	1990	11	13.34	70.74	0.67
"11477"	3813	1990	12	11.03	77.8	1.71
"11478"	3813	1991	1	8.59	83.3	1.39
"11479"	3813	1991	2	11.8	68.46	1
"11480"	3813	1991	3	15.28	65.37	0.65
"11481"	3813	1991	4	19.71	78.03	2.77
"11482"	3813	1991	5	23.8	80.24	1.94
"11483"	3813	1991	6	25.02	77.43	0.9
"11484"	3813	1991	7	26.97	81.07	0.06
"11485"	3813	1991	8	25.98	81.05	0.65
"11486"	3813	1991	9	23.68	72.89	0.9
"11487"	3813	1991	10	18.32	70.35	1.19
"11488"	3813	1991	11	11.72	65.75	0.7
"11489"	3813	1991	12	10.26	74.31	1.29
"11490"	3813	1992	1	8.36	72.88	0.97
"11491"	3813	1992	2	11.38	73.91	1.45
"11492"	3813	1992	3	13.25	66.08	0.94
"11493"	3813	1992	5	20.8	64.04	0.48
"11494"	3813	1992	6	24.95	74.9	0.7
